,filename,source,subset,class,plant,pred
29192,3613b972-6af8-4a9a-be7f-bf68e4eb4cd0___RS_Early.B_6813.JPG,plant_village,test,early_blight,potato,potato
29195,37471260-d7b4-4ccd-901e-974332ef2eb9___RS_Early.B_7967.JPG,plant_village,test,early_blight,potato,potato
29199,37d94308-8783-4657-9ca6-eaca86e1015a___RS_Early.B_7825.JPG,plant_village,test,early_blight,potato,potato
29202,38807f81-ce49-4978-916a-a6cd2a95bfb0___RS_Early.B_8397.JPG,plant_village,test,early_blight,potato,potato
29206,3935d2ce-2d27-45ec-ab50-a53df9d30fa2___RS_Early.B_7437.JPG,plant_village,test,early_blight,potato,potato
29218,3db185d7-7c05-42f9-b508-7a3883e50660___RS_Early.B_7011.JPG,plant_village,test,early_blight,potato,potato
29220,3e7543bc-4792-4b65-afd9-f9ccd52b7319___RS_Early.B_8571.JPG,plant_village,test,early_blight,potato,potato
29222,3ec5894d-dcc2-4276-ba28-0048b6d5605a___RS_Early.B_8027.JPG,plant_village,test,early_blight,potato,potato
29230,41cc6e70-9745-413d-b13d-c4775bcdfa7c___RS_Early.B_7610.JPG,plant_village,test,early_blight,potato,potato
29231,41e155c4-eccf-4166-83cb-f110b2312c48___RS_Early.B_6985.JPG,plant_village,test,early_blight,potato,potato
29240,434ccb1f-7a21-47f4-96b5-3e87bf5fe2a2___RS_Early.B_6760.JPG,plant_village,test,early_blight,potato,potato
29243,43ddad18-d70a-49d3-97d6-9a5f82ddeecd___RS_Early.B_9069.JPG,plant_village,test,early_blight,potato,potato
29245,454203b9-0376-4db3-92ed-047545daa7c6___RS_Early.B_6953.JPG,plant_village,test,early_blight,potato,potato
29248,46819687-0705-4628-8748-9cb356587f30___RS_Early.B_8421.JPG,plant_village,test,early_blight,potato,potato
29249,4699d1d8-f931-4b1c-8fd4-03a58350a86d___RS_Early.B_8972.JPG,plant_village,test,early_blight,potato,potato
29253,4849de96-2e26-4c8d-8944-bd9e8edee5d8___RS_Early.B_9196.JPG,plant_village,test,early_blight,potato,potato
29254,4857420e-b28e-4bb5-aa03-5e333cf27af0___RS_Early.B_6847.JPG,plant_village,test,early_blight,potato,potato
29257,49b24f9e-12d4-4f32-8bc8-482d66514a17___RS_Early.B_8037.JPG,plant_village,test,early_blight,potato,potato
29260,4a06db68-bed1-4ae6-80ba-e9df70fa6f7b___RS_Early.B_8657.JPG,plant_village,test,early_blight,potato,potato
29265,4af8e9e9-077d-4c7b-859d-626f74d3b1ff___RS_Early.B_7738.JPG,plant_village,test,early_blight,potato,potato
29269,4bac4925-72ff-43e7-8726-5e2126c6c30d___RS_Early.B_8206.JPG,plant_village,test,early_blight,potato,potato
29270,4bba904e-b4af-4a81-8252-b8d997bc5057___RS_Early.B_7695.JPG,plant_village,test,early_blight,potato,potato
29271,4be99b40-e269-4c69-8c90-ac75514650af___RS_Early.B_6830.JPG,plant_village,test,early_blight,potato,potato
29273,4c7622da-663c-48df-8005-355fff221fe1___RS_Early.B_8432.JPG,plant_village,test,early_blight,potato,potato
29276,4d5d6c62-61d8-45a3-aada-3ee8bc44e1d5___RS_Early.B_6685.JPG,plant_village,test,early_blight,potato,potato
29287,4f20f0e5-b870-414c-99a0-136575a61ce5___RS_Early.B_6724.JPG,plant_village,test,early_blight,potato,potato
29288,4f5ed8b8-7266-451d-a726-c1dbba2e5381___RS_Early.B_7384.JPG,plant_village,test,early_blight,potato,potato
29290,510146c8-7368-4acc-847d-523f55b3d424___RS_Early.B_6678.JPG,plant_village,test,early_blight,potato,potato
29291,519e17be-a518-410a-ad3e-153d07fc3563___RS_Early.B_7711.JPG,plant_village,test,early_blight,potato,potato
29293,51bc94fe-ba23-4776-a9ec-727e55015acb___RS_Early.B_8267.JPG,plant_village,test,early_blight,potato,potato
29297,51f59871-72dc-490c-a550-9e7869142284___RS_Early.B_7224.JPG,plant_village,test,early_blight,potato,potato
29299,524142aa-78fb-4fab-895c-ddb993d07479___RS_Early.B_7435.JPG,plant_village,test,early_blight,potato,potato
29300,52fb5725-33cf-4076-9abc-93311d027da2___RS_Early.B_8415.JPG,plant_village,test,early_blight,potato,potato
29309,54eebf69-9501-4f9e-b923-1ef61f31d93c___RS_Early.B_7098.JPG,plant_village,test,early_blight,potato,potato
29310,5585ecfc-6e6e-4544-8e6d-180d958b7211___RS_Early.B_7619.JPG,plant_village,test,early_blight,potato,potato
29317,57bb36be-b5bc-44e0-91e5-0b1b4d31bc82___RS_Early.B_7311.JPG,plant_village,test,early_blight,potato,potato
29319,583fa343-d5be-414b-bd95-f674313bd882___RS_Early.B_7681.JPG,plant_village,test,early_blight,potato,potato
29321,5888d397-4e83-4fac-bcf7-0de778966d36___RS_Early.B_7418.JPG,plant_village,test,early_blight,potato,potato
29322,58a381f9-5315-4865-9b35-43df8fd9bf42___RS_Early.B_9027.JPG,plant_village,test,early_blight,potato,potato
29323,58cb5c58-3161-4476-9361-3ee2673cc82b___RS_Early.B_7368.JPG,plant_village,test,early_blight,potato,potato
29328,5a6f3209-223e-43e5-8680-41dd3d5091ce___RS_Early.B_7288.JPG,plant_village,test,early_blight,potato,potato
29331,5ada96db-43de-4510-8c10-eaaebb106c0c___RS_Early.B_7216.JPG,plant_village,test,early_blight,potato,potato
29332,5aee3e9f-0469-42e7-8ae7-56f7a1900fd5___RS_Early.B_9091.JPG,plant_village,test,early_blight,potato,potato
29339,5cb0b99b-2e14-43b3-aa51-51a7ce668793___RS_Early.B_7455.JPG,plant_village,test,early_blight,potato,potato
29341,5dbb2c15-fc42-4611-b590-9d92d4ce2a85___RS_Early.B_7312.JPG,plant_village,test,early_blight,potato,potato
29345,5dfcdf05-e64e-4992-84b8-a9fc9c49ce3c___RS_Early.B_6711.JPG,plant_village,test,early_blight,potato,potato
29347,5fa695b2-89f6-4c5e-b62f-2be61e2ad23a___RS_Early.B_7232.JPG,plant_village,test,early_blight,potato,potato
29349,5fd6c76a-1e89-4991-9991-2b61670d5175___RS_Early.B_8208.JPG,plant_village,test,early_blight,potato,potato
29355,6173dbe2-1379-4241-a43e-7cbad448b6cc___RS_Early.B_6993.JPG,plant_village,test,early_blight,potato,potato
29356,61a602c4-02e3-49e5-9858-5b1d4d4795f7___RS_Early.B_7875.JPG,plant_village,test,early_blight,potato,potato
29371,654aaf22-e23a-441d-ad57-914843a36c64___RS_Early.B_7924.JPG,plant_village,test,early_blight,potato,potato
29376,66642302-1334-4c23-8613-f98387352360___RS_Early.B_8766.JPG,plant_village,test,early_blight,potato,potato
29377,66785df0-db24-4c3d-821b-8ab94e7e6a06___RS_Early.B_7086.JPG,plant_village,test,early_blight,potato,potato
29380,66b6c6d1-fe63-4c7e-8054-bdf6ff67ff57___RS_Early.B_7514.JPG,plant_village,test,early_blight,potato,potato
29383,677662b1-2c4e-4d93-b4fd-950815b9d2c8___RS_Early.B_8813.JPG,plant_village,test,early_blight,potato,potato
29385,67f2bf79-1d71-4748-bcd6-a65006f12981___RS_Early.B_7289.JPG,plant_village,test,early_blight,potato,potato
29387,686938d8-5fcc-4482-850f-0e8720206046___RS_Early.B_7769.JPG,plant_village,test,early_blight,potato,potato
29398,6b8024be-e45f-459f-9817-8d6fb0dda89a___RS_Early.B_6904.JPG,plant_village,test,early_blight,potato,potato
29402,6c5385cd-d362-4810-b4e8-58ab768c706c___RS_Early.B_8323.JPG,plant_village,test,early_blight,potato,potato
29403,6cd05602-f131-47a3-a7ef-f328a13e4f1e___RS_Early.B_7079.JPG,plant_village,test,early_blight,potato,potato
29406,6d1cebfa-ad84-484e-9f30-f8fffb289072___RS_Early.B_7703.JPG,plant_village,test,early_blight,potato,potato
29407,6dfdd5be-0999-4a5c-a35d-c760043fec23___RS_Early.B_8701.JPG,plant_village,test,early_blight,potato,potato
29416,70a2aa43-f50f-448b-bd98-9315f27cf456___RS_Early.B_7927.JPG,plant_village,test,early_blight,potato,potato
29421,72013507-bfce-4b7a-b56e-f66a94cb4558___RS_Early.B_7930.JPG,plant_village,test,early_blight,potato,potato
29422,7227b3db-c212-4370-8b42-443eea1577aa___RS_Early.B_7306.JPG,plant_village,test,early_blight,potato,potato
29423,722bc78a-a1e0-481b-b5a3-cb3357f2f350___RS_Early.B_6803.JPG,plant_village,test,early_blight,potato,potato
29425,72c4221d-f82b-48fc-a91e-8aa46f5cb0cc___RS_Early.B_8399.JPG,plant_village,test,early_blight,potato,potato
29430,73845010-b5b2-4604-8055-388c4222592a___RS_Early.B_6767.JPG,plant_village,test,early_blight,potato,potato
29431,73cf20a6-b2c4-4302-a664-c43dccb78cfb___RS_Early.B_6930.JPG,plant_village,test,early_blight,potato,potato
29432,73d47ccd-4f15-4d93-90d1-5c35dbedd91e___RS_Early.B_7567.JPG,plant_village,test,early_blight,potato,potato
29440,769b00f1-f5cf-4dee-a2c6-6e97414450f6___RS_Early.B_9149.JPG,plant_village,test,early_blight,potato,potato
29447,78313ae7-3589-4d23-a5b6-0457e500bd1a___RS_Early.B_6768.JPG,plant_village,test,early_blight,potato,potato
29451,7a3630ed-a43c-4957-a604-1de05e8e7f32___RS_Early.B_6795.JPG,plant_village,test,early_blight,potato,potato
29453,7a84da2c-6c10-483f-9994-69aeedc21a57___RS_Early.B_7534.JPG,plant_village,test,early_blight,potato,potato
29454,7a8f295d-dc08-4a25-ba7a-28995729b6b6___RS_Early.B_8243.JPG,plant_village,test,early_blight,potato,potato
29456,7b95c3ad-d550-4cc8-96e0-549ec04c7dea___RS_Early.B_7342.JPG,plant_village,test,early_blight,potato,potato
29460,7cc0cb45-7fae-4d55-8dce-aa5e4484b7d9___RS_Early.B_7088.JPG,plant_village,test,early_blight,potato,potato
29461,7d056cd3-76d1-49f5-8491-a25e4fc4f852___RS_Early.B_8414.JPG,plant_village,test,early_blight,potato,potato
29462,7d90df0a-da17-4641-9006-75aa7de6ed5e___RS_Early.B_8702.JPG,plant_village,test,early_blight,potato,potato
29469,8081f3a1-d992-43bf-afa4-402ed06a83b1___RS_Early.B_6860.JPG,plant_village,test,early_blight,potato,potato
29472,82048f32-5a2c-491c-8771-109a1024fd5a___RS_Early.B_8199.JPG,plant_village,test,early_blight,potato,potato
29477,82cdc0bb-ac22-429d-ad70-2ec0d771dd39___RS_Early.B_7405.JPG,plant_village,test,early_blight,potato,potato
29478,833c373e-d3fc-4d1e-86e7-8bd11d41a33e___RS_Early.B_7509.JPG,plant_village,test,early_blight,potato,potato
29490,84a61cf3-fdc2-42bd-82d8-8dcf20e9d374___RS_Early.B_8130.JPG,plant_village,test,early_blight,potato,potato
29492,85531704-18a5-4f98-8c1d-25709ecf77f8___RS_Early.B_8214.JPG,plant_village,test,early_blight,potato,potato
29498,86a65e8c-c7cf-45f7-8619-422eb6f1a40d___RS_Early.B_7745.JPG,plant_village,test,early_blight,potato,potato
29504,88c63d75-4423-4233-9097-728af8a52033___RS_Early.B_6862.JPG,plant_village,test,early_blight,potato,potato
29507,8994b76b-6e1e-42d3-b07c-99abca3fa35b___RS_Early.B_7762.JPG,plant_village,test,early_blight,potato,potato
29511,8ace7694-6cdd-495e-a987-f9c0ee82bcab___RS_Early.B_9016.JPG,plant_village,test,early_blight,potato,potato
29516,8c01f338-2648-4bcf-99cb-853978b39014___RS_Early.B_6742.JPG,plant_village,test,early_blight,potato,potato
29517,8c1f94fb-d8e0-4607-a967-b71408dfd1ab___RS_Early.B_8723.JPG,plant_village,test,early_blight,potato,potato
29518,8c3d0f9e-3a77-4ec2-a9ad-d996caa2c562___RS_Early.B_6887.JPG,plant_village,test,early_blight,potato,potato
29521,8d8382dc-c4aa-4118-8aae-d0c372dce562___RS_Early.B_7336.JPG,plant_village,test,early_blight,potato,potato
29523,8df7a062-73d6-468e-8354-baa641dd69b3___RS_Early.B_7072.JPG,plant_village,test,early_blight,potato,potato
29524,8e05b766-d0a9-4621-9bb4-d16bef411dda___RS_Early.B_7238.JPG,plant_village,test,early_blight,potato,potato
29528,8ee79bf1-78d0-4c93-b42c-301d54e64f41___RS_Early.B_8388.JPG,plant_village,test,early_blight,potato,potato
29536,8ff3274d-02b2-4859-9415-982aa4ec7d8c___RS_Early.B_7465.JPG,plant_village,test,early_blight,potato,potato
29540,904dba96-8ff1-45e2-af16-9c9cc5865c32___RS_Early.B_7349.JPG,plant_village,test,early_blight,potato,potato
29542,906bb6f0-e61b-42f2-83a9-22593dadcedc___RS_Early.B_8564.JPG,plant_village,test,early_blight,potato,potato
29546,91008080-0b15-41f0-ab72-5b6a3582239d___RS_Early.B_6954.JPG,plant_village,test,early_blight,potato,potato
29548,9125d133-5b86-4363-8fbe-79c813ac8795___RS_Early.B_6748.JPG,plant_village,test,early_blight,potato,potato
29551,91a21acf-c95a-4ffc-90f2-8c64456f4032___RS_Early.B_7139.JPG,plant_village,test,early_blight,potato,potato
29553,92757a8e-b68a-45b3-9d70-0281c8ea90ca___RS_Early.B_7199.JPG,plant_village,test,early_blight,potato,potato
29562,9541d815-f209-4f13-892e-ca4e97ae5d8e___RS_Early.B_8981.JPG,plant_village,test,early_blight,potato,potato
29564,95cd8c85-b3b1-4d90-828d-1c93ea98977a___RS_Early.B_9109.JPG,plant_village,test,early_blight,potato,potato
29573,98de061b-990e-4395-a50a-975c0fab5a4a___RS_Early.B_7394.JPG,plant_village,test,early_blight,potato,potato
29576,993bc916-4517-45cf-a5bd-90ee95dd35fd___RS_Early.B_8452.JPG,plant_village,test,early_blight,potato,potato
29578,99821810-926a-4ac4-9bc7-cbae991f7e68___RS_Early.B_7626.JPG,plant_village,test,early_blight,potato,potato
29580,99fedd87-d173-4b2f-8bb1-26465641af4d___RS_Early.B_7372.JPG,plant_village,test,early_blight,potato,potato
29581,9a157bfb-073a-46b2-95c6-16792e30e03f___RS_Early.B_7409.JPG,plant_village,test,early_blight,potato,potato
29582,9b5f25b9-9f30-478a-9710-fc79dafaf62e___RS_Early.B_6739.JPG,plant_village,test,early_blight,potato,potato
29584,9bc2ecbb-4a3c-43be-80ce-c6ac77e4b498___RS_Early.B_7145.JPG,plant_village,test,early_blight,potato,potato
29587,9ca7d203-7b7c-4f5c-911f-fc225f3c5b77___RS_Early.B_7557.JPG,plant_village,test,early_blight,potato,potato
29594,9db872fc-f367-4dfa-b1f7-23490bb4552b___RS_Early.B_8842.JPG,plant_village,test,early_blight,potato,potato
29598,9ebf9d7d-0cfe-44f5-9126-89c70d38321a___RS_Early.B_8986.JPG,plant_village,test,early_blight,potato,potato
29600,a01521f0-27be-4688-9d28-07d09ef80920___RS_Early.B_7119.JPG,plant_village,test,early_blight,potato,potato
29602,a08eec21-8500-4ac5-92a9-d9b14067f01c___RS_Early.B_8985.JPG,plant_village,test,early_blight,potato,potato
29603,a0d8a499-e9e4-4c88-829c-7c2270073735___RS_Early.B_8525.JPG,plant_village,test,early_blight,potato,potato
29604,a10b278a-fcce-4cf4-aada-254e89050be5___RS_Early.B_7524.JPG,plant_village,test,early_blight,potato,potato
29608,a2fe15c2-1900-4fbd-9e69-771b1693cc68___RS_Early.B_7398.JPG,plant_village,test,early_blight,potato,potato
29616,a50c5f93-a5db-4eaf-9d82-2e420d2351e7___RS_Early.B_7060.JPG,plant_village,test,early_blight,potato,potato
29617,a5b278e7-448e-40ae-80c2-d286f2681d10___RS_Early.B_7900.JPG,plant_village,test,early_blight,potato,potato
29618,a5e73fd4-6d3e-4037-b440-f4e5234e4459___RS_Early.B_7645.JPG,plant_village,test,early_blight,potato,potato
29620,a601dd4d-4e81-4327-9e4e-fd19262a1306___RS_Early.B_8265.JPG,plant_village,test,early_blight,potato,potato
29626,a8933319-d98e-4e71-a2ac-e22f7e1bca08___RS_Early.B_7499.JPG,plant_village,test,early_blight,potato,potato
29628,a938ba0c-780a-41e0-b26c-3c6b87047ac6___RS_Early.B_6878.JPG,plant_village,test,early_blight,potato,potato
29630,aa0ad1ba-f08a-4376-82a1-fec51fbf6810___RS_Early.B_7478.JPG,plant_village,test,early_blight,potato,potato
29632,aa687aac-2f1a-44d8-89aa-3f7d413b4763___RS_Early.B_8055.JPG,plant_village,test,early_blight,potato,potato
29637,ab808dff-e0fc-42d0-ad9a-c4cb7f69e59b___RS_Early.B_9210.JPG,plant_village,test,early_blight,potato,potato
29641,ac6c3aea-ad58-4b46-b0d2-195dba86e0f6___RS_Early.B_7926.JPG,plant_village,test,early_blight,potato,potato
29642,acb59a95-cbe4-4602-9b8a-9adbf12899af___RS_Early.B_6754.JPG,plant_village,test,early_blight,potato,potato
29647,ae25f262-234e-4ee1-96ad-3e47ddfbea9d___RS_Early.B_6670.JPG,plant_village,test,early_blight,potato,potato
29648,ae38f458-d36e-43ce-95a5-45b775692d8d___RS_Early.B_8644.JPG,plant_village,test,early_blight,potato,potato
29651,af0ee942-50f5-43a7-a9fe-486ba1f5f989___RS_Early.B_7700.JPG,plant_village,test,early_blight,potato,potato
29652,af3bb3a3-e022-45f3-b209-6b3b53f13a47___RS_Early.B_7333.JPG,plant_village,test,early_blight,potato,potato
29654,b05850b8-bfb9-487d-b0ba-8f406eba933e___RS_Early.B_6936.JPG,plant_village,test,early_blight,potato,potato
29657,b17bf28e-c272-4a24-9f45-7d3a343de49f___RS_Early.B_7620.JPG,plant_village,test,early_blight,potato,potato
29658,b1b3c9c7-a4b9-4048-be45-fa9c5e507c66___RS_Early.B_7466.JPG,plant_village,test,early_blight,potato,potato
29662,b2b7758e-f201-4d9c-bc27-d53bb09b2dac___RS_Early.B_7025.JPG,plant_village,test,early_blight,potato,potato
29667,b35e4c48-e54e-4e42-a399-b236209314f4___RS_Early.B_8231.JPG,plant_village,test,early_blight,potato,potato
29669,b3d44557-f696-4fc9-b144-dec4f4ba9452___RS_Early.B_9110.JPG,plant_village,test,early_blight,potato,potato
29670,b4021eae-d195-400a-b7b7-9888367f5f2f___RS_Early.B_7881.JPG,plant_village,test,early_blight,potato,potato
29671,b472654c-a32f-4c8f-b424-da6e415febf9___RS_Early.B_8930.JPG,plant_village,test,early_blight,potato,potato
29679,b6b036b0-6869-48b8-b861-a6a85d1b2b97___RS_Early.B_6850.JPG,plant_village,test,early_blight,potato,potato
29680,b6b4aa28-edc4-4e9f-bc0d-bd4b0ec085a2___RS_Early.B_7559.JPG,plant_village,test,early_blight,potato,potato
29681,b6c68639-ad01-41f9-a10c-4233423ea2b0___RS_Early.B_8573.JPG,plant_village,test,early_blight,potato,potato
29684,b7712e86-f508-4485-8a42-5dd447f3b510___RS_Early.B_7103.JPG,plant_village,test,early_blight,potato,potato
29688,b83aea19-9485-412f-808d-c0a590d75388___RS_Early.B_6951.JPG,plant_village,test,early_blight,potato,potato
29689,b8578828-0e34-4511-9739-9ef0170774b2___RS_Early.B_7416.JPG,plant_village,test,early_blight,potato,potato
29694,b99ba68b-4608-4335-a292-b4249d83762d___RS_Early.B_9096.JPG,plant_village,test,early_blight,potato,potato
29700,bb3d6df0-683e-4f04-afaf-277a36edad6c___RS_Early.B_9070.JPG,plant_village,test,early_blight,potato,potato
29708,bcf169b0-dea7-49eb-b976-4a2d1f36c574___RS_Early.B_7870.JPG,plant_village,test,early_blight,potato,potato
29709,bd4c7de8-0616-45d4-a060-54b8329a9462___RS_Early.B_6902.JPG,plant_village,test,early_blight,potato,potato
29715,bf972aad-9f3f-40c8-9fc7-fdcf57a94c6f___RS_Early.B_7151.JPG,plant_village,test,early_blight,potato,potato
29717,c09e4b05-b196-4955-abd4-6aed44c40132___RS_Early.B_6823.JPG,plant_village,test,early_blight,potato,potato
29719,c10de41b-4c38-41c4-b278-600071051453___RS_Early.B_8093.JPG,plant_village,test,early_blight,potato,potato
29722,c17c36ed-c36f-42d4-812d-3b17158063d3___RS_Early.B_8398.JPG,plant_village,test,early_blight,potato,potato
29730,c3d68a2f-0c7a-4060-bfc4-8baf01d3f2fe___RS_Early.B_8010.JPG,plant_village,test,early_blight,potato,potato
29734,c43a5fd7-c60c-4a04-9835-bd35b551ec44___RS_Early.B_6701.JPG,plant_village,test,early_blight,potato,potato
29738,c4dd703b-1d4c-4e4c-8064-0e1d743c47ae___RS_Early.B_7050.JPG,plant_village,test,early_blight,potato,potato
29739,c4ec31de-5466-49c0-b034-84a825327e0b___RS_Early.B_8062.JPG,plant_village,test,early_blight,potato,potato
29744,c5a12e34-99ea-443e-a67e-3f2651508773___RS_Early.B_7647.JPG,plant_village,test,early_blight,potato,potato
29746,c5c57ff6-cff1-4be6-a2fd-324efc139881___RS_Early.B_7450.JPG,plant_village,test,early_blight,potato,potato
29750,c653b79e-4f42-4a9e-8c5c-7a85483a3c29___RS_Early.B_9108.JPG,plant_village,test,early_blight,potato,potato
29758,c82e587c-a0f2-451e-9057-e3719a3d9562___RS_Early.B_6824.JPG,plant_village,test,early_blight,potato,potato
29760,c8dedd98-c5d7-4ef4-b4f4-70d0bae0e178___RS_Early.B_7128.JPG,plant_village,test,early_blight,potato,potato
29762,c9296b35-7b8b-4ac2-99db-07c426ec774b___RS_Early.B_6832.JPG,plant_village,test,early_blight,potato,potato
29764,c9bff7de-c589-4ed2-92fe-cd9ca2a1df16___RS_Early.B_7846.JPG,plant_village,test,early_blight,potato,potato
29767,ca2c9c12-f2ba-4864-806c-b85f4fb36f92___RS_Early.B_7640.JPG,plant_village,test,early_blight,potato,potato
29769,caef0735-6517-4194-b124-5916815e4a71___RS_Early.B_7956.JPG,plant_village,test,early_blight,potato,potato
29773,cbd4ef4a-1e84-41ac-8744-b5a1c52461be___RS_Early.B_8191.JPG,plant_village,test,early_blight,potato,potato
29778,cceeec9d-e0d9-4512-a1f0-faa5dc6bbf40___RS_Early.B_8381.JPG,plant_village,test,early_blight,potato,potato
29782,cea35641-b4f8-49cb-bbeb-c98cfc79870e___RS_Early.B_7189.JPG,plant_village,test,early_blight,potato,potato
29788,cff1ed1b-51ec-4d44-ab1f-7a3dc1ec9ea9___RS_Early.B_7100.JPG,plant_village,test,early_blight,potato,potato
29791,d036af36-99a4-4b25-aa40-2477883e73cf___RS_Early.B_8269.JPG,plant_village,test,early_blight,potato,potato
29794,d06681cc-3ed1-4af2-ae40-2597eaea3dd4___RS_Early.B_8691.JPG,plant_village,test,early_blight,potato,potato
29803,d286d101-227f-48ba-b906-586879eb6a00___RS_Early.B_7095.JPG,plant_village,test,early_blight,potato,potato
29805,d3240683-1636-4373-84aa-01ce594c19a0___RS_Early.B_8340.JPG,plant_village,test,early_blight,potato,potato
29807,d3a1b356-0ffa-4d47-9f52-410bbd0e3e3d___RS_Early.B_8884.JPG,plant_village,test,early_blight,potato,potato
29809,d44a363d-c186-416e-8fad-1a456699bba2___RS_Early.B_7229.JPG,plant_village,test,early_blight,potato,potato
29810,d472b6e3-a00c-4b4e-b13a-cdababff9d24___RS_Early.B_7699.JPG,plant_village,test,early_blight,potato,potato
29812,d4f3066f-adb8-401b-a27f-19a12c336ebe___RS_Early.B_8626.JPG,plant_village,test,early_blight,potato,potato
29815,d5673be4-4d62-4287-b9a4-3653b88d1604___RS_Early.B_8304.JPG,plant_village,test,early_blight,potato,potato
29820,d825093a-2bd7-458d-a9a1-036db6c08dec___RS_Early.B_9018.JPG,plant_village,test,early_blight,potato,potato
29825,d8a8d6e5-d82d-4f7c-aac5-183e85549d9b___RS_Early.B_7799.JPG,plant_village,test,early_blight,potato,potato
29829,d9303294-b0d9-4066-85d1-4ef58977b78e___RS_Early.B_7337.JPG,plant_village,test,early_blight,potato,potato
29833,d9b34eaa-9d54-41fe-9ea2-335fe0b572ee___RS_Early.B_7735.JPG,plant_village,test,early_blight,potato,potato
29836,da412bf6-6bee-4dfb-8bc7-b6e9f80971ff___RS_Early.B_6808.JPG,plant_village,test,early_blight,potato,potato
29838,daa35c03-7307-4e2e-8b15-f33bfff5a12d___RS_Early.B_7712.JPG,plant_village,test,early_blight,potato,potato
29842,db79941d-3ca1-42f1-b06e-d150a49d476a___RS_Early.B_8742.JPG,plant_village,test,early_blight,potato,potato
29844,dbe05365-9166-45f7-94cf-cefca787215a___RS_Early.B_9144.JPG,plant_village,test,early_blight,potato,potato
29847,dc2775b9-e62e-4fe5-921f-e1cf5c4e2fe4___RS_Early.B_6942.JPG,plant_village,test,early_blight,potato,potato
29850,dc6516c4-a74c-465f-85a1-55608ee518da___RS_Early.B_8843.JPG,plant_village,test,early_blight,potato,potato
29851,dcb9073d-df5b-4a15-aecf-1c3af587cd74___RS_Early.B_8982.JPG,plant_village,test,early_blight,potato,potato
29853,dcc9e3a4-04dc-46fd-9bc9-739334aa23d9___RS_Early.B_6799.JPG,plant_village,test,early_blight,potato,potato
29856,dd875158-7897-4f5d-ada1-46e7e382ea96___RS_Early.B_7912.JPG,plant_village,test,early_blight,potato,potato
29859,de1ff62e-87aa-420a-9eeb-cb0e3475e84d___RS_Early.B_6918.JPG,plant_village,test,early_blight,potato,potato
29861,de8d212e-1bbf-41d7-b13b-29f0746223aa___RS_Early.B_8022.JPG,plant_village,test,early_blight,potato,potato
29863,deb1d849-ecf2-4451-8ff7-ca6b0bbbf434___RS_Early.B_7677.JPG,plant_village,test,early_blight,potato,potato
29867,e00d7014-a909-4d98-892b-da96a2be9a2e___RS_Early.B_7535.JPG,plant_village,test,early_blight,potato,potato
29872,e09798e4-23b1-4485-873b-605bc350f327___RS_Early.B_7320.JPG,plant_village,test,early_blight,potato,potato
29873,e09c5edb-1e38-44bb-bb55-260fa32d6a58___RS_Early.B_7340.JPG,plant_village,test,early_blight,potato,potato
29878,e24cb505-5756-4269-aa4f-57d27da31b20___RS_Early.B_8973.JPG,plant_village,test,early_blight,potato,potato
29881,e3779bc5-a8e2-4be6-8e15-4a4713ab9531___RS_Early.B_8431.JPG,plant_village,test,early_blight,potato,potato
